"name","playerid","Bats","Age_2024","G_2024","AB_2024","PA_2024","H_2024","X1B_2024","X2B_2024","X3B_2024","HR_2024","Age_2023","G_2023","AB_2023","PA_2023","H_2023","X1B_2023","X2B_2023","X3B_2023","HR_2023","Age_2022","G_2022","AB_2022","PA_2022","H_2022","X1B_2022","X2B_2022","X3B_2022","HR_2022","Age_2021","G_2021","AB_2021","PA_2021","H_2021","X1B_2021","X2B_2021","X3B_2021","HR_2021","Age_2020","G_2020","AB_2020","PA_2020","H_2020","X1B_2020","X2B_2020","X3B_2020","HR_2020","Age_2019","G_2019","AB_2019","PA_2019","H_2019","X1B_2019","X2B_2019","X3B_2019","HR_2019","Age_2018","G_2018","AB_2018","PA_2018","H_2018","X1B_2018","X2B_2018","X3B_2018","HR_2018","R_2018"
"Tyler Ladendorf",3211,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T.J. McFarland",3237,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,51,3,5,0,0,0,0,0,29,47,7,7,0,0,0,0,0,0
"Jeff Samardzija",3254,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,32,50,56,6.18556701030928,3.7037037037037,2.53164556962025,0,0,33,10,10,11,0.99009900990099,0.934579439252336,0,0,0,0
"Welington Castillo",3256,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,72,230,251,48,24,12.3711340206186,0,10.9090909090909,31,49,170,181,44,29.2452830188679,8.04597701149425,0,6.06060606060606,18.4782608695652
"Robinson Canó",3269,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,33,100,104,15.5370026798598,12.9042601552099,1.04166666666667,0,1.0989010989011,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,49,171,182,54,36.4583333333333,8.57142857142857,0,8.47457627118644,36,107,390,423,100,55.6603773584906,33.3333333333333,0,12.1495327102804,35,80,310,348,94,59.047619047619,22,0,12.6582278481013,51.1627906976744
"Aníbal Sánchez",3284,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,30,52,56,5.76923076923077,5.88235294117647,0,0,0,34,25,41,44,0.980392156862745,0.934579439252336,0,0,0,0
"Hector Noesí",3292,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,12,4,5,0.980392156862745,0.934579439252336,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlie Culberson",3298,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,1,1,0.980392156862745,1,0,0,0,33,70,115,124,30.2083333333333,22.3404255319149,6.66666666666667,0,1.81818181818182,32,91,247,271,60.6060606060606,36.8932038834951,16.304347826087,2.5,5.26315789473684,31,10,7,7,0.961538461538462,0,0.943396226415094,0,0,30,108,135,144,33.6538461538462,21.9047619047619,4.95049504950495,1.68067226890756,4.80769230769231,29,113,296,322,78.4313725490196,44.8598130841121,18.3673469387755,2.17391304347826,13.1868131868132,47
"Martín Prado",3312,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,104,245,260,55.8823529411765,42.9906542056075,8.57142857142857,0,2.5974025974026,34,54,197,209,48.9795918367347,35.1851851851852,9.09090909090909,0,1.69491525423729,18.1818181818182
"Matt Joyce",3353,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,43,55,69,5.10204081632653,2.12765957446809,0.980392156862745,0,1.94174757281553,35,46,127,148,31.0679611650485,24.5283018867925,3.33333333333333,0,2.7027027027027,34,129,200,238,57.843137254902,42.4242424242424,8.54700854700855,0,7,33,83,207,246,46.2365591397849,28.7234042553191,9.57446808510638,0,8.04597701149425,41.9753086419753
"Miguel Montero",3364,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4,11,13,0,0,0,0,0,0
"Nick Hundley",3376,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,31,70,73,14.2857142857143,8.24742268041237,2.88461538461538,1.13636363636364,2.06185567010309,34,96,282,305,67.3267326732673,40.1869158878505,13.6842105263158,1.70940170940171,13.5135135135135,35.4166666666667
"Cliff Pennington",3395,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,16,29,34,3.85765261838171,4.01163373783973,0,0,0,0.892697732547759
"Ryan Braun",3410,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,39,129,141,29.7029702970297,13.2075471698113,8.53658536585366,1.33333333333333,7.20720720720721,35,144,459,508,139.36170212766,81.7204301075269,36.046511627907,2.77777777777778,20.5607476635514,34,125,405,447,107.291666666667,60,26.8817204301075,0.862068965517241,19.6078431372549,64.1304347826087
"Drew Butera",3411,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,12,32,36,3,1.92307692307692,1.08695652173913,0,0,36,29,39,43,5.17241379310345,3.27868852459016,1.8018018018018,0,0,35,16,43,49,5.55555555555556,3.41880341880342,2.17391304347826,0,0,34,62,163,182,30.0371872887086,18.7364450730787,8.65384615384615,0,2.77519379844961,12.2441677400887
"Jeff Mathis",3448,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,3,9,9,0,0,0,0,0,37,24,62,68,10.4166666666667,5.10204081632653,1.01010101010101,1.02040816326531,3.57142857142857,36,88,228,244,33.0275229357798,21.3675213675214,8.91089108910891,0,2.35294117647059,35,69,195,218,39.7959183673469,29.1666666666667,9.27835051546392,0.537634408602151,1.01010101010101,15
"Anthony Rizzo",3473,"L",34,92,337,375,81.0526315789474,60.6382978723404,12.6315789473684,0,7.07964601769912,33,99,373,421,93.8144329896907,71.4285714285714,14,0,9.16030534351145,32,130,465,548,125.301204819277,64.9350649350649,26.25,1.42857142857143,28.5714285714286,31,141,496,576,128.258138206739,80.2247728359636,28.535732133933,2.12765957446809,17.6151761517615,30,58,203,243,45.9183673469388,29.7872340425532,5.55555555555556,0,10.6796116504854,29,146,512,613,151.515151515152,88.3495145631068,32.5842696629214,1.97368421052632,31.0344827586207,28,153,566,665,160,99.0566037735849,31.1827956989247,0.99009900990099,29.7619047619048,74
"Eric Hosmer",3516,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,33,31,94,100,21.7821782178218,17,3.06122448979592,0,1.92307692307692,32,104,380,419,111.111111111111,80.8260869565217,22.2388059701493,0,7.76699029126214,31,151,509,565,139.795918367347,96.039603960396,27.4509803921569,0,14.2857142857143,30,38,143,156,44.5652173913043,27.3684210526316,6.81818181818182,0,9.47368421052632,29,160,619,667,172.631578947368,112.121212121212,29.2929292929293,2.06185567010309,30.5555555555556,28,157,613,677,147.619047619048,98.1132075471698,27.4336283185841,1.96078431372549,19.7802197802198,67.9245283018868
"Troy Tulowitzki",3531,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,5,11,13,2.08333333333333,0,1.21951219512195,0,0.980392156862745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danny Duffy",3542,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,23,4,4,0.909090909090909,0.854700854700855,0,0,0,29,28,2,2,0,0,0,0,0,0
"Clay Buchholz",3543,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,17,31,37,2.02020202020202,0.99009900990099,1.0989010989011,0,0,0
"Clayton Richard",3551,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,28,42,51,3.80952380952381,1.88679245283019,0.884955752212389,0,1.0989010989011,2.83018867924528
"René Rivera",3648,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,25,69,78,15.988455988456,11.1904761904762,3.06122448979592,0,1.76991150442478,36,2,4,4,1.05263157894737,1.12359550561798,0,0,0,35,9,17,20,4.25531914893617,3.2967032967033,0,0,0.970873786407767,34,33,86,91,21.505376344086,13.1868131868132,4.54545454545455,0,3.63636363636364,8.33333333333333
"Rajai Davis",3708,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,29,25,26,5.31914893617021,2.1978021978022,2.06185567010309,0,0.970873786407767,37,101,196,216,44.4444444444444,36,5.94059405940594,1.28205128205128,1.06382978723404,33
"Eric Thames",3711,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,123,140,25.7731958762887,17.3469387755102,4.95049504950495,0,3.33333333333333,32,149,396,459,104.255319148936,53.3333333333333,24.7311827956989,2.12765957446809,22.3214285714286,31,96,247,278,57.4468085106383,27.7777777777778,12.0481927710843,3.19148936170213,12.4031007751938,37.962962962963
"David Wright",3787,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2,2,3,0,0,0,0,0,0
"Gregorio Petit",3812,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,26,61,67,14.4230769230769,12.2641509433962,1.70940170940171,0,0,6.73076923076923
"Zach Duke",3840,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,45,1,1,0,0,0,0,0,0
"Chris Stewart",3878,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,8,15,17,2.94117647058824,2.80373831775701,0,0,0,3
"Chris Young",3882,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,56,113,128,20.4301075268817,10.989010989011,2.27272727272727,1.28205128205128,5.45454545454545,17.7083333333333
"Josh Reddick",3892,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,54,151,158,34.8214285714286,23.8532110091743,8.59375,0,2.08333333333333,33,56,188,210,50.5494505494506,33.7078651685393,10.1851851851852,0.578034682080925,5.63380281690141,32,141,501,550,139.393939393939,103.030303030303,21.8390804597701,4.05405405405405,11.965811965812,31,134,433,487,115.384615384615,76.8421052631579,16.25,2.10526315789474,18.6813186813187,75.9036144578313
"Matt Magill",3950,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,40,1,1,0,0,0,0,0,0
"Enny Romero",4001,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,1,1,1.03092783505155,0,0.952380952380952,0,0,1.08695652173913
"Yusmeiro Petit",4020,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,80,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Melky Cabrera",4022,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,133,378,397,101.251313401471,75.734927752865,16.4142356188913,0.823858955346845,8.29875518672199,33,78,250,278,67.50892082168,46.6871957882189,15.4953969556102,0,5.32103582830791,25.9163272861903
"Héctor Santiago",4026,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,49,4,4,0,0,0,0,0,0
"Emilio Bonifácio",4054,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,3,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dexter Fowler",4062,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,7,20,21,4.93388592855733,4.93485984998026,0,0,0,34,31,90,101,21.5075788611225,14.614185502728,2.21410384147016,0,4.63660600440477,33,150,487,574,122.543841115572,72,27.378507871321,1.07874865156419,22.9885057471264,32,90,289,334,53.6248324223987,32.9170297221415,11.1931945377211,0,9.08987615043745,43.8116100766703
"Brian Duensing",4064,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,48,1,2,0,0,0,0,0,1
"Pedro Strop",4070,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,60,2,2,0,0,0,0,0,0
"Michael Brantley",4106,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,36,15,54,57,14.8514851485149,11,1.85185185185185,0,2.35294117647059,35,64,243,277,70.7070707070707,54.3478260869565,13.2075471698113,1.01010101010101,4.20168067226891,34,121,469,508,137.735849056604,102.912621359223,24.5762711864407,2.06896551724138,8.16326530612245,33,46,170,187,56.0439560439561,34.8314606741573,13.8888888888889,0,7.04225352112676,32,148,575,637,180.808080808081,116.161616161616,45.9770114942529,2.7027027027027,18.8034188034188,31,143,570,631,166.037735849057,119.80198019802,31.5789473684211,2.4390243902439,13.9344262295082,79.4642857142857
"Derek Holland",4141,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,53,14,16,1.06780565936999,0.980680592331078,0,0,0,31,37,53,56,2.93140512018761,1.96772924045651,0.863781636002419,0,0,2.08333333333333
"Gorkys Hernández",4146,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,20,49,57,7.14285714285714,4.16666666666667,0.833333333333333,2.66666666666667,0,30,142,414,451,96.039603960396,59.8130841121495,16.8421052631579,1.70940170940171,20.2702702702703,54.1666666666667
"Jake Arrieta",4153,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,25,23,30,3.06382978723404,3.09547083740632,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,24,45,50,6.93069306930693,5.76923076923077,1.14942528735632,0,0,32,31,45,50,6.31578947368421,5.49450549450549,0,0,0.900900900900901,3.19148936170213
"Ryan Zimmerman",4220,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,110,255,273,59.047619047619,30.4761904761905,15.2380952380952,0,12.8440366972477,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,52,171,190,42.3076923076923,28.4313725490196,8.03571428571429,0,5.66037735849057,33,85,288,323,73.0769230769231,40.4040404040404,18.4210526315789,2.5,11.0169491525424,30.5555555555556
"Howie Kendrick",4229,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,25,91,100,25.2525252525253,19,4.16666666666667,0,2.12765957446809,35,121,334,370,110.576923076923,72.5490196078431,20.5357142857143,1.33333333333333,16.0377358490566,34,40,152,160,44.2307692307692,28.2828282828283,12.280701754386,0,3.38983050847458,15.7407407407407
"Jose Lobaton",4243,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,6,11,13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,22,49,57,7.57985923118571,4.05268490374873,2.70197243988111,1.17467402795724,0,3.556609365738
"Shane Robinson",4249,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,25,49,54,6.79611650485437,4.90196078431372,1.0752688172043,0,0.840336134453782,7.40740740740741
"David Hernandez",4259,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,57,1,1,0,0,0,0,0,0
"Mark Melancon",4264,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,64,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matt Wieters",4298,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,19,35,41,7.1691929537075,5.84567420109119,1.10705192073508,0,0,33,67,168,183,38.0308472427636,21,4.56308464522017,0,13.3091349062311,32,76,235,271,52.49343832021,39.6000396000396,6.55522779416585,0,6.77966101694915,21.0470928702973
"Justin Wilson",4301,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,71,1,1,0,0,0,0,0,0
"Joey Votto",4314,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,39,65,208,242,42.8571428571429,24.7191011235955,6.45161290322581,0,10.2189781021898,38,91,322,376,66,37.5,20.4545454545455,1.06382978723404,7.80141843971631,37,129,448,533,112.264150943396,59,21.9047619047619,1,25.8992805755396,36,54,186,223,40.3846153846154,24.468085106383,9.19540229885057,0,6.11111111111111,35,142,525,608,142.708333333333,90.8163265306122,34.0425531914894,4.76190476190476,14.2857142857143,34,145,503,623,134.905660377358,97.1153846153846,28.8659793814433,1.68067226890756,9.23076923076923,58.7719298245614
"Daniel Murphy",4316,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,40,123,132,24.3697478991597,18.1102362204724,3.33333333333333,0,2.88461538461538,34,132,438,478,102.521008403361,60.8333333333333,29.4117647058824,0.636942675159236,11.5044247787611,33,91,328,351,93.7777777777778,68.534961154273,13.5944700460829,0,12.227602905569,37.5299145299145
"Tyler Chatwood",4338,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,41,18,21,3.03030303030303,1.03092783505155,1.98019801980198,0,0,28,25,25,32,3.96039603960396,3.88349514563107,0,0,0,2.77777777777778
"Jeremy Hellickson",4371,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,9,9,13,0.961538461538462,0.980392156862745,0,0,0,31,19,32,35,1.92307692307692,1.01010101010101,0.87719298245614,0,0,0
"Erik Kratz",4403,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,18,28,30,9,7.52688172043011,2.1505376344086,0,0,39,21,49,53,5.19898015741049,2.00119474313023,2.53164556962025,0,1.26582278481013,38,67,203,219,50,37.8947368421053,6.45161290322581,0,5.88235294117647,19.5652173913043
"Jed Lowrie",4418,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,50,167,184,30.5064063453325,22.7578359366918,4.41189446748434,0,3.73227170938044,37,139,457,512,113.097041300616,70.4650694584256,27.4294670846395,0,14.722894100326,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,9,7,8,0,0,0,0,0,34,157,596,680,169.16693265241,104.992500535676,36.1858190709046,1.55424308361828,26.6388695853602,91.4526908195568
