"playerid","name","Bats","dist1b","dist2b","dist3b","distHR","distIBB"
16524,"Ryan McBroom","R",0.755616863393197,0.123108783474098,0,0.105025125628141,0
16530,"Mauricio Dubon","R",0.709988283535563,0.18277607066463,0.00785284343578688,0.0991758259640892,0.0362962962962963
16532,"Harrison Musgrave","L",NA,NA,NA,NA,0
16535,"Danny Jansen","R",0.553811935310322,0.218903878890455,0.00182576943140324,0.220417092549401,0.0163387297134843
16542,"Shed Long Jr","L",0.567486218176398,0.255144147734822,0.0320461288161546,0.149729386362212,0
16556,"Ozzie Albies","B",0.58956308294608,0.232662271986553,0.0232793847181115,0.154683636677866,0.0284515256302953
16561,"Austin Gomber","L",0.865577889447236,0.127631578947368,0,0,0
16565,"Mark Zagunis","R",0.584254373900794,0.418796170661842,0,0,0
16572,"Connor Joe","R",0.693892931950837,0.182171079561153,0.01621885801942,0.0977038884745204,0.0045
16578,"Yandy Diaz","R",0.711713574567966,0.181375248010089,0.0130151278929503,0.0934139064621815,0.0353608606714197
16587,"Erik Swanson","R",NA,NA,NA,NA,0
16593,"Kevin Padlo","R",0.246902301638481,0.789559337371342,0,0,0
16622,"Luis Urias","R",0.648638657066621,0.210194083125533,0.0126803013858635,0.132317262647725,0.00717687074829932
16623,"Greg Allen","B",0.603578670997296,0.229453956230664,0.0889085933012264,0.104759922411214,0.0266500541125541
16631,"Jeff Brigham","R",0.951923076923078,0,0,0,0
16680,"Brian O'Keefe","R",0.510362694300516,0.497354497354497,0,0,0
16686,"Jason Vosler","L",0.513667230205693,0.227468950629277,0.0991658772262221,0.166287435428086,0.0602678571428572
16725,"Jose Trevino","R",0.717927859310368,0.188333182514988,0.00244456085210407,0.0919405285544539,0.0109523809523809
16727,"Brock Stewart","L",0,0.975609756097561,0,0,0
16729,"Brian O'Grady","L",0.415274479873361,0.370016855637454,0.0674931129476583,0.169348709791446,0
16768,"Montana DuRapau","R",1,0,0,0,0
16793,"Kyle McGrath","L",NA,NA,NA,NA,0
16814,"Tim Hill","R",NA,NA,NA,NA,0
16839,"Braxton Lee","L",0.979274611398965,0,0,0,0
16852,"John Nogowski","R",0.847655672284836,0.114839825312965,0,0.0197440563453353,0
16885,"Joshua Fuentes","R",0.693412618693006,0.16172170392772,0.00417076985460233,0.146312083709871,0.0266666666666667
16904,"Aaron Wilkerson","R",0,0,0,0.937198067632847,0
16909,"Colin Moran","L",0.674172539836379,0.167566123093492,0.00335447912939835,0.152931394103563,0.0458769230769231
16918,"Luke Weaver","R",0.820019910875131,0,0,0.168350168350168,0
16925,"Aramis Garcia","R",0.704920592316738,0.0963235695601301,0,0.211234506094762,0.0455
16929,"Touki Toussaint","R",0.975845410628019,0,0,0,0
16930,"Jonah Heim","B",0.698434442828726,0.168042187428289,0.00424592781711091,0.123274608521001,0.010217
16933,"Elieser Hernandez","R",0.975359891243656,0,0,0,0
16939,"Lane Thomas","R",0.532836842887642,0.246618472223779,0.0312607206080137,0.195276187215524,0.00828136146934078
16943,"Sean Newcomb","L",0.487562189054727,0.487562189054727,0,0,0
16947,"Derek Hill","R",0.826345263743572,0.0825354557326734,0.0205275782230368,0.0664864516583267,0
16953,"Chadwick Tromp","R",0.543864375081707,0.345791775220887,0,0.120313575040469,0
16958,"Jake Jewell","R",NA,NA,NA,NA,0
16959,"Eddy Alvarez","L",0.787501072130815,0.158559276980329,0.0231678486997635,0.0292712066905614,0.0581250000000001
16977,"Trevor Williams","R",0.999085207973805,0,0,0,0
16980,"Daniel Mengden","R",1,0,0,0,0
16981,"Tyler Beede","R",0.947115384615385,0,0,0,0
16997,"Gleyber Torres","R",0.666039921937822,0.192531813304894,0.00523916716980062,0.138575593069439,0.0304164050235479
17018,"Jefry Rodriguez","R",0.683417085427134,0.317757009345794,0,0,0
17022,"Edmundo Sosa","R",0.714046146463168,0.154656535576725,0.0491040382892264,0.0750782977111662,0.0191176470588236
17023,"Magneuris Sierra","L",0.789028792772878,0.128249646899657,0.0701638269839696,0,0.0819333333333334
17027,"Alex Verdugo","L",0.672468958231644,0.226531673043853,0.0139693869165988,0.0866823123974493,0.0403396794615282
17030,"Ariel Jurado","R",NA,NA,NA,NA,0
17034,"Sean ReidFoley","R",NA,NA,NA,NA,0
17040,"Jose Herrera","B",0.796527656627513,0.166962413550266,0.0107284052418063,0.0169534008040312,0
17062,"Grayson Greiner","R",0.66365958410418,0.185244226441268,0.00325318246110326,0.139424209813724,0
17075,"Miguel Gomez","B",1,0,0,0,0
17085,"Pablo Lopez","L",0.549829125785471,0.453234649122808,0,0,0
17098,"Dustin Fowler","L",0.803010838876822,0.100314767664254,0.0272022551092318,0.0720059694067901,0
17109,"Meibrys Viloria","L",0.699627939454782,0.223372192902613,0,0.0580108851104401,0
17117,"Austin Davis","L",NA,NA,NA,NA,0
17128,"Ramon Laureano","R",0.594225870798947,0.224443041212069,0.0197672076360298,0.163323460933115,0
17130,"Raisel Iglesias","R",NA,NA,NA,NA,0
17149,"Domingo German","R",NA,NA,NA,NA,0
17161,"Chad Wallach","R",0.647144264212861,0.197911327200426,0.0166570664055522,0.126362710449319,0
17169,"Jose Castillo","L",NA,NA,NA,NA,0
17171,"Yasmany Tomas","R",NA,NA,NA,NA,0
17182,"Jung Ho Kang","R",0.682593073491286,0.105868118572293,0.0162654521795706,0.190512478567347,0
17186,"Dinelson Lamet","R",0.994845360824743,0,0,0,0
17192,"Jalen Beeks","L",NA,NA,NA,NA,0
17216,"Monte Harrison","R",0.58256453206202,0.207526408450705,0,0.207594196919692,0
17232,"Yoan Moncada","B",0.613916889645094,0.239786041386173,0.045165987684451,0.10813902085182,0.0199471257868819
17237,"Austin Brice","R",NA,NA,NA,NA,0
17264,"Sam Coonrod","R",NA,NA,NA,NA,0
17273,"Jorge Mateo","R",0.529992394050977,0.354684685002369,0.0289510512895255,0.0913842991108707,0
17276,"Alex Jackson","R",0.634666774800599,0.290197933601066,0,0.088561471801964,0.221449654112221
17277,"Ranger Suarez","L",0.455152903606512,0.217821782178218,0.293154761904762,0,0
17278,"Bobby Bradley","L",0.574680098596507,0.260619471071096,0,0.141363375268481,0.0122666666666666
17282,"Michael Kopech","R",NA,NA,NA,NA,0
17285,"Justus Sheffield","L",0.979057591623039,0,0,0,0
17292,"Javy Guerra","L",0.99514563106796,0,0,0,0
17295,"Framber Valdez","R",NA,NA,NA,NA,0
17307,"Luis Liberato","L",NA,NA,NA,NA,0
17312,"Justin Steele","L",1,0,0,0,0
17313,"Merandy Gonzalez","R",0.951923076923078,0,0,0,0
17321,"Michael Chavis","R",0.661282251949588,0.15614101048594,0.0257850961851746,0.155687776210987,0.0241918505942275
17326,"Cole Tucker","B",0.717931584888668,0.183061524952853,0.0609533226376118,0.0337181647765636,0.0166675
17338,"Willi Castro","B",0.674000846612986,0.190307256635955,0.0315514125910811,0.0976494571504487,0.0125485720375107
17345,"Luis Escobar","R",NA,NA,NA,NA,0
17350,"Rafael Devers","L",0.571682624770236,0.210038626705223,0.0131140806225055,0.210123567996556,0.144001231141165
17355,"Edgar Santana","R",NA,NA,NA,NA,0
17423,"Yermin Mercedes","R",0.688675186280636,0.217024886877828,0.00626780626780626,0.0856770670454275,0.0171666666666667
17425,"Erick Fedde","R",1,0,0,0,0
17432,"Jeff Hoffman","R",1,0,0,0,0
17452,"Jose Siri","R",0.577119802647155,0.149230998514642,0.0342523786963878,0.230821908613203,0
17466,"Heath Fillmyer","R",0,0.990196078431372,0,0,0
17468,"Kelvin Gutierrez","R",0.81005745688716,0.124234316640801,0.0192590280994828,0.0275856410840443,0
17470,"Chad Sobotka","R",0.975845410628019,0,0,0,0
17473,"Narciso Crook","R",0.492424242424243,0.535714285714287,0,0,0
17478,"Troy Stokes Jr","R",0.490384615384616,0.492753623188406,0,0,0
17479,"Jack Flaherty","R",0.710390310729185,0.103703703703703,0,0.18040293040293,0
17484,"Eloy Jimenez","R",0.639147346785972,0.182836992035885,0.0041994750656168,0.170980450343028,0.0182832600553655
17490,"Genesis Cabrera","L",NA,NA,NA,NA,0
17496,"Diego Castillo","R",NA,NA,NA,NA,0
17548,"Taylor Ward","R",0.615373711382961,0.227360748971645,0.0126706173293809,0.140553176525714,0
17578,"JT Brubaker","R",0.980769230769228,0,0,0,0
17585,"Jordan Yamamoto","R",0.982846563182028,0,0,0,0
17588,"Blake Trahan","R",1,0,0,0,0
17594,"Mitch Keller","R",0.980769230769228,0,0,0,0
17610,"Tanner Rainey","R",NA,NA,NA,NA,0
17611,"Taylor Clarke","R",0.918760469011725,0,0,0.0841750841750842,0
17620,"Myles Straw","R",0.800528106476949,0.130371541085912,0.0192817692998381,0.05111958011884,0
17642,"JT Riddle","L",0.778414901120998,0.114718481299784,0.0106478873239437,0.0976127620581749,0.0529
17678,"Alex Bregman","R",0.574830113618284,0.243516947396034,0.0141977153748464,0.166985069725996,0.0318706787437614
17684,"Vimael Machin","L",0.860598741949137,0.126795030038017,0,0.00731752160323588,0
17689,"Kevin Kramer","L",0.9514949031849,0.0623869801084991,0,0,0
17696,"Kevin Newman","R",0.7609683250829,0.180530908803887,0.0121644973122301,0.0404738716062787,0.0737250566893424
17710,"Matt Beaty","L",0.661566644115845,0.196007375751747,0.0728883124313289,0.081123193659079,0.0227058823529412
17714,"Christin Stewart","L",0.635675526599692,0.19054065051781,0.0239540631390806,0.155649829792641,0.0291176470588236
17719,"Steven Duggar","L",0.650539082219765,0.243786267299814,0.036774174897053,0.0530884180769578,0.0400555555555556
17723,"Skye Bolt","B",0.439805969208638,0.421790950340751,0,0.137826868379102,0
17732,"Nabil Crismatt","R",NA,NA,NA,NA,0
17734,"Evan Phillips","R",NA,NA,NA,NA,0
17735,"Tyler Alexander","R",NA,NA,NA,NA,0
17736,"Richie Martin","R",0.72621651036806,0.0763333533359352,0.174771701666489,0.0431589801111976,0
17737,"Josh Lester","L",0.990049751243781,0,0,0,0
17738,"Chris Shaw","L",0.839447236180902,0.0898230088495576,0,0.0586705202312139,0
17750,"Max Schrock","L",0.785691609977324,0.0651309846431798,0.0190740740740741,0.144312722764605,0.0435416666666667
17755,"Drew Smith","R",NA,NA,NA,NA,0
17766,"DJ Stewart","L",0.557509947195915,0.197227046676792,0,0.235895693303917,0.013056586270872
17775,"Jacob Nix","R",NA,NA,NA,NA,0
17780,"Jose Alvarado","L",NA,NA,NA,NA,0
17783,"Jake Brentz","L",NA,NA,NA,NA,0
17806,"Braden Bishop","R",0.873153153153153,0.122435897435897,0,0,0
17807,"Drew Jackson","R",NA,NA,NA,NA,0
17837,"Jakson Reetz","R",0,0.72136563876652,0,0.292151162790698,0
17838,"Willie Calhoun","L",0.63817631104116,0.227974556704027,0.0154194633578205,0.116035276246298,0.016142413487134
17839,"Luis Alexander Basabe","B",1,0,0,0,0
17859,"Adbert Alzolay","R",0.50251256281407,0.53475935828877,0,0,0
17874,"Nestor Cortes","R",NA,NA,NA,NA,0
17877,"Brett Kennedy","R",NA,NA,NA,NA,0
17878,"Dennis Santana","R",0.494949494949493,0.475845410628019,0,0,0
17893,"Tyler Nevin","R",0.587273421124865,0.256043827629781,0.01283380865958,0.137978932127591,0
17897,"Garrett Cleavinger","R",0,1,0,0,0
17901,"Andrew Benintendi","L",0.679581272575301,0.209412099050848,0.0163552997684555,0.0877184707725511,0.0221396965441327
17907,"Brendan Rodgers","R",0.689136997023142,0.23614792082929,0.00915098031529409,0.0704194303260049,0.00521505376344087
17910,"Marcus Wilson","R",1,0,0,0,0
17919,"Ian Happ","B",0.557532182199632,0.228129625207787,0.0165942244700357,0.198399326412264,0.0388667928137817
17920,"Cody Ponce","R",NA,NA,NA,NA,0
17922,"Isan Diaz","L",0.81508242816522,0.0901502062264708,0.0131395995550612,0.0650126950426052,0.0410294117647059
17929,"Cedric Mullins","L",0.649516220719078,0.170970472710799,0.0707301931385756,0.102981975036444,0.0162962441578918
17932,"Andrew Stevenson","L",0.733361008279457,0.183906260642975,0.0321462572138674,0.0596729471248279,0.0306153846153847
17948,"Trent Thornton","R",1,0,0,0,0
17954,"Sam Hilliard","L",0.527857091087606,0.186764485354326,0.034135850790885,0.249969535581744,0.0336076604554866
17964,"Tyler Gilbert","L",NA,NA,NA,NA,0
17969,"Peter Lambert","R",1,0,0,0,0
17975,"Scott Kingery","R",0.687851259724761,0.204188753282728,0.0135665143263894,0.0961201119973618,0.0177910539215686
17982,"Ty France","R",0.679342767543047,0.201637151370363,0.0116797254831309,0.109505318652949,0.0171050724637681
17988,"Tyler Stephenson","R",0.677359784710719,0.153133213625238,0.00694820109740783,0.157220343692169,0.0226450008649023
17992,"David Fletcher","R",0.8110407016646,0.141253158237381,0.0133361846659053,0.032034843371769,0.0314006822670417
17995,"Logan Webb","R",0.636940286724769,0.165833333333333,0.0668682795698925,0.0926443202979517,0
18000,"Triston McKenzie","R",1,0,0,0,0
18015,"Paul DeJong","R",0.593812962058643,0.203002065310699,0.00488584655491928,0.20360871429126,0.0100140809011777
18027,"Hoy Park","L",0.618107452249245,0.187402513452934,0.0390384615384615,0.15289598887425,0.0294444444444444
18029,"Tanner Anderson","R",NA,NA,NA,NA,0
18030,"Harrison Bader","R",0.633690304292261,0.207219208506817,0.0329734860360423,0.130766607827904,0.0641939300264285
18032,"Mark Mathias","R",0.693461381775713,0.206989193272396,0,0.0929697284702642,0
18036,"Jake Cronenworth","L",0.602551637961166,0.233913044654163,0.0643720291582109,0.113401226261023,0.039388198757764
18042,"Dylan Moore","R",0.524819483400385,0.264178442569328,0.0378886350793587,0.177132537308014,0.0124722530521643
18054,"Sam Haggerty","B",0.742480549034801,0.169457078899048,0.0156742868140803,0.0687016115988942,0.0269944444444445
18063,"Kyle Garlick","R",0.521636471992962,0.256353064578319,0,0.218093215696386,0.0362
18064,"Phil Maton","R",0.994845360824749,0,0,0,0
18067,"Garrett Stubbs","L",0.75135173854863,0.204053756469126,0.0162237626536352,0.0375921564911526,0
18083,"Austin Allen","L",0.717184758335088,0.11104674281773,0,0.168322382144347,0.115625
18123,"Nathan Lukes","L",0.66958430719906,0.171127423301336,0.147845596432553,0.0217391304347826,0
18126,"LaMonte Wade Jr","L",0.627566293657927,0.196254255811472,0.0302356789385721,0.150730152327705,0.0238219525475468
18136,"Ka'ai Tom","L",0.67341456688842,0.122433197830562,0.0650426363474861,0.147052916959534,0.0311764705882353
18138,"Ryan Helsley","R",0.979999999999996,0,0,0,0
18142,"Patrick Mazeika","L",0.652665522442399,0.267814859393807,0,0.0751864389560726,0.1325
18146,"Kevin Kaczmarski","L",NA,NA,NA,NA,0
18171,"Seth Brown","L",0.554065114023528,0.228561955705252,0.0316465854471009,0.18647081623237,0.0294571611253197
18206,"Nick Dini","R",0.529795563288387,0.264897781644194,0,0.21969696969697,0
18213,"PJ Conlon","L",0.960396039603957,0,0,0,0
18217,"Brett Sullivan","L",0.71342799329458,0.081447963800905,0,0.19228686555123,0
18282,"Jarlin Garcia","L",NA,NA,NA,NA,0
18288,"Austin Dean","R",0.533648570564012,0.370814653094537,0,0.105012561379869,0.0214444444444444
18289,"Brian Anderson","R",0.644839042140303,0.189924498658837,0.0208264559959457,0.145019225949654,0.0322676876305908
18297,"Tyler Kinley","R",NA,NA,NA,NA,0
18300,"Andrew Suarez","L",1,0,0,0,0
18311,"Carson Fulmer","R",NA,NA,NA,NA,0
18313,"Pedro Payano","R",NA,NA,NA,NA,0
18314,"Dansby Swanson","R",0.620469533348735,0.21525216226854,0.0167700732811089,0.146639059584634,0.070693301796243
18316,"Edwin Rios","L",0.528853502980822,0.16903321084876,0.0217296827466319,0.28313767209106,0.0321666666666667
18318,"Jacob Waguespack","R",NA,NA,NA,NA,0
18323,"Josh Sborz","R",NA,NA,NA,NA,0
18331,"James Kaprielian","R",0.974747474747478,0,0,0,0
18333,"Alex Young","L",1,0,0,0,0
18345,"Kyle Tucker","L",0.553673468933241,0.22990100323431,0.0327114181508302,0.176278259790151,0.0972578726032573
18347,"Brandon Waddell","L",NA,NA,NA,NA,0
18353,"Daz Cameron","R",0.64770152663826,0.194132392339566,0.0394582673750408,0.11400211449344,0
18356,"Jaime Barria","R",NA,NA,NA,NA,0
18360,"Austin Riley","R",0.579300745549558,0.195174740742666,0.0164170183066611,0.209025366025935,0.063953589495795
18361,"Thomas Eshelman","R",NA,NA,NA,NA,0
18363,"Victor Robles","R",0.698295401750452,0.202498246158961,0.0273237280288415,0.0733197179084063,0.0250983302411874
18365,"Lewin Diaz","L",0.609158832488762,0.201486887318714,0.0111205673758865,0.174747112704102,0.0516666666666666
18371,"Jermaine Palacios","R",0.795979899497487,0,0,0.203076923076923,0
18373,"Ryan Mountcastle","R",0.641024919314426,0.188254823247595,0.0064183623598118,0.162702814539167,0.0194786374576505
18376,"Connor Overton","L",1,0,0,0,0
18383,"Michael Soroka","R",0.985483680923765,0,0,0,0
18384,"Scott Effross","R",NA,NA,NA,NA,0
18395,"Travis Blankenhorn","L",0.437761771107802,0.448065377782965,0,0.117701364731068,0
18399,"Joe McCarthy","L",NA,NA,NA,NA,0
18400,"Juan Yepez","R",0.660388710671306,0.183107269999568,0,0.157234156399005,0
18401,"Ronald Acuna Jr","R",0.580029247381803,0.193895818197679,0.0136765155756675,0.210838590153907,0.044227772534275
18403,"Enyel De Los Santos","R",NA,NA,NA,NA,0
18413,"Jose Urquidy","R",0.989949748743717,0,0,0,0
18425,"Trey Amburgey","R",NA,NA,NA,NA,0
18433,"PJ Higgins","R",0.802249058202739,0.128105590062112,0.00733413570031592,0.0669336384439359,0
18482,"Chris Gittens","R",0.734924623115578,0,0,0.238970588235294,0
18496,"Junior Fernandez","R",NA,NA,NA,NA,0
18498,"Kenta Maeda","R",0.968240310814233,0.0591787439613525,0,0,0
18510,"Josh Rogers","L",NA,NA,NA,NA,0
18519,"Phil Bickford","R",1,0,0,0,0
18525,"Dylan Cease","R",0.673469387755101,0.333333333333333,0,0,0
18548,"Sam Hentges","L",NA,NA,NA,NA,0
18551,"Ali Sanchez","R",0.63104405678663,0.380847599703388,0,0,0
18555,"Logan Allen","R",0.994845360824749,0,0,0,0
18564,"Trent Grisham","L",0.565308500937946,0.218391163374047,0.0358658786523412,0.178174807837495,0.0174209197235513
18568,"Luis Arraez","L",0.769949410306454,0.177663443350787,0.0166419528074251,0.0288423308072334,0.0833618854532024
18577,"Ke'Bryan Hayes","R",0.677382068519042,0.187497256769091,0.0285516877103069,0.0993812975834346,0.0619023464458247
18587,"Brendon Davis","R",0.980295566502462,0,0,0,0
18603,"Donny Sands","R",NA,NA,NA,NA,0
18607,"Jared Walsh","L",0.565842468455901,0.239353525470122,0.0306340135848819,0.168664538635826,0.0733487654320988
18655,"AJ Minter","L",NA,NA,NA,NA,0
18674,"Jake Woodford","R",0.975247524752474,0,0,0,0
18679,"Freddy Peralta","R",1,0,0,0,0
18684,"Sandy Alcantara","R",0.634056757216032,0.351140752032522,0,0,0
18690,"Nick Plummer","L",0.242647058823529,0.267567567567567,0,0.518324607329844,0
18694,"Kolby Allard","L",0.97512437810945,0,0,0,0
18699,"Nick Neidert","R",NA,NA,NA,NA,0
18721,"Guillermo Heredia","R",0.598850411850375,0.226297456857728,0.0244968883689132,0.151510862425026,0.01875
18769,"Cody Poteet","R",0.974874371859292,0,0,0,0
18790,"Dillon Peters","L",0.979274611398959,0,0,0,0
18795,"Ramon Urias","R",0.669425809642578,0.198118518441571,0.0108707557311157,0.12036480057386,0.0067
18815,"Miguel Diaz","R",NA,NA,NA,NA,0
18819,"Andy Ibanez","R",0.695585946759757,0.199093511138115,0.0182733388456059,0.0888998078580262,0
18821,"Jose Azocar","R",0.748634004884007,0.204891030191456,0.0252897787144362,0.0309563294637922,0
18839,"Josh Naylor","L",0.646904114237413,0.203153647032097,0.0102445895761301,0.139062986960788,0.0977881478775309
18848,"Yohel Pozo","R",0.746891860192353,0.197420634920635,0,0.0485958485958487,0
18854,"Ben Meyer","R",NA,NA,NA,NA,0
18864,"Pedro Avila","R",NA,NA,NA,NA,0
18872,"Jahmai Jones","R",0.728554605309841,0.229742760978737,0.0284482758620689,0.0216157205240175,0
18881,"Curtis Terry","R",0.490147783251231,0.518229166666666,0,0,0
18882,"Brandon Lowe","L",0.54448735077821,0.19620757979648,0.0249086954491738,0.239817362348539,0.0171097529921059
18887,"Seby Zavala","R",0.663930342727002,0.193076277144993,0,0.141512763887666,0
18889,"Danny Mendick","R",0.71714826270589,0.165861786493125,0.0178664162841378,0.103495045658667,0
18899,"Lucius Fox","B",1,0,0,0,0
18900,"Leody Taveras","B",0.660205635178598,0.203014892377218,0.0386979403746579,0.101629706590008,0
18905,"Yusniel Diaz","R",NA,NA,NA,NA,0
19151,"Estevan Florial","L",0.732667178488699,0.179534078269733,0.0571135173436965,0.0613133444708228,0
19170,"Corey Ray","L",NA,NA,NA,NA,0
19178,"Tommy Nance","R",NA,NA,NA,NA,0
19181,"Zack Collins","L",0.510847248625066,0.359738195399715,0.0164115646258503,0.10897033132213,0.0202731092436974
19191,"Robert Dugger","R",NA,NA,NA,NA,0
19197,"Will Smith","R",0.572371901062173,0.212764734472331,0.0150466331908478,0.196211436103877,0.0651083126737285
19198,"Yuli Gurriel","R",0.668474843903049,0.234823466743152,0.0131244992105975,0.082588533338674,0.029230907663111
19199,"Conner Menez","L",NA,NA,NA,NA,0
19200,"Jose Quijada","L",NA,NA,NA,NA,0
19206,"Dakota Hudson","R",0.977623762376238,0,0,0,0
19212,"Taylor Kohlwey","L",0.989690721649485,0,0,0,0
19225,"Mitch White","R",NA,NA,NA,NA,0
19231,"Caleb Baragar","R",NA,NA,NA,NA,0
19238,"Lourdes Gurriel Jr","R",0.649402907039292,0.192899994945459,0.010284860900516,0.150067694294668,0.0334927404005894
19244,"Cole Irvin","L",1,0,0,0,0
19245,"Chris Okey","R",1,0,0,0,0
19249,"Seranthony Dominguez","R",NA,NA,NA,NA,0
19250,"Trent Giambrone","R",1,0,0,0,0
19251,"Pete Alonso","R",0.522105748839611,0.178631089564462,0.00981373178466715,0.281918079621143,0.123666343192463
19252,"Cavan Biggio","L",0.631733464104113,0.21672846339197,0.0120021535921683,0.138739639065405,0.00783783783783784
19254,"Jose Miguel Fernandez","L",0.677419354838711,0.272166402256302,0,0.0558368291624476,0
19260,"Jake Fraley","L",0.635511164841077,0.225148717718,0.0661178631785605,0.0928379372225318,0.0190736388562476
19262,"Garrett Hampson","R",0.704231026816557,0.178315833249679,0.0413480914692528,0.0653315710343631,0.0142343073593074
19266,"Taylor Widener","L",1,0,0,0,0
19267,"Will Craig","R",0.754437869822484,0.151616499442586,0,0.0912343470483006,0.106
19268,"Justin Dunn","R",0,1,0,0,0
19269,"TJ Zeuch","R",NA,NA,NA,NA,0
19273,"Stone Garrett","R",0.444509214631687,0.330775401859257,0,0.229147314565523,0
19274,"Jacob Webb","R",NA,NA,NA,NA,0
19278,"Vladimir Gutierrez","R",1,0,0,0,0
19287,"Adolis Garcia","R",0.546005901409297,0.279227607995201,0.00852227489200508,0.164823449142966,0.0161435185185185
19290,"Randy Arozarena","R",0.599633787904635,0.199022674348738,0.0104106372003207,0.196799180830905,0.0213118530020704
19291,"Zac Gallen","R",0.828587260575235,0.15072463768116,0,0,0
19292,"Armando Alvarez","R",0.871459694989107,0.112233445566779,0,0,0
19293,"Nick Senzel","R",0.658756905886469,0.226417220131943,0.00900537634408603,0.108384247135129,0.00595238095238095
19294,"Nick Solak","R",0.720022668373743,0.147032282275004,0.0114369745425109,0.117504496676492,0.0173333333333334
19296,"Alex Call","R",0.665200180543163,0.193665162588645,0.0170950662317694,0.121520135066411,0
19309,"Trevor Richards","R",0.963884243775547,0,0,0,0
19312,"Cal Quantrill","L",0.997525506319476,0,0,0,0
19314,"Donovan Walton","L",0.595993466577167,0.26358927094411,0.0223017292784734,0.125022063250659,0
19316,"Eric Lauer","R",0.58117214347079,0.340643756404626,0,0.0776422764227642,0
19318,"Matt Thaiss","L",0.736776298480882,0.120340804888026,0,0.140847019877367,0.0187563131313131
19320,"Joey Lucchesi","L",0.987522564277698,0,0,0,0
19326,"Bryan Reynolds","B",0.622348729057879,0.175442729546556,0.0368916685580097,0.16744683197634,0.0546567932212607
19331,"Jose Rojas","L",0.5771608040201,0.373408057523528,0,0.0783451842275371,0
19334,"Yadiel Hernandez","L",0.542166731191121,0.299676033403599,0.00592362548884288,0.147092206499574,0.0150757575757576
19339,"Nicky Lopez","L",0.767079064630247,0.170434751060241,0.0293779429386159,0.0174180336935229,0
19341,"Hector Velazquez","R",NA,NA,NA,NA,0
19346,"Eli White","R",0.776509609658833,0.116963699376558,0.0260549420870277,0.0812881728200878,0
19348,"DJ Peters","R",0.470151361842637,0.211156857510965,0.0251118504072502,0.297645367492831,0.318650088809947
19349,"Caleb Ferguson","R",0.513020833333335,0.532608695652172,0,0,0
19352,"Sean Murphy","R",0.523132409941418,0.237894854404984,0.006198597032662,0.235216259600383,0.0121880511463845
19354,"Luke Raley","L",0.644524627188356,0.170813467716893,0.0141217543858663,0.170358874660952,0.1225
19358,"Weston Wilson","R",0.686423594740427,0.14360824742268,0.0187735849056604,0.153489519714663,0
19361,"Corbin Burnes","R",0.999986506908464,0,0,0,0
19362,"Keegan Akin","L",NA,NA,NA,NA,0
19363,"Austin Hays","R",0.619161404225694,0.234336143973964,0.0100234648161723,0.133854450040801,0.0211988304093567
19374,"Walker Buehler","R",0.851522667147667,0.0967032967032967,0,0.063739837398374,0
19384,"Trenton Brooks","L",0.990049751243781,0,0,0,0
19388,"Tony Gonsolin","R",0.838699494949495,0.16923076923077,0,0,0
19392,"Zach McKinstry","L",0.584898204931138,0.277647743374323,0.0319961395539497,0.0979204218436089,0.0195999999999999
19409,"Dane Dunning","R",0.980295566502464,0,0,0,0
19422,"Brian Serven","R",0.666933459388417,0.27456303853763,0.00619694397283531,0.051687514751003,0
19427,"Shane Bieber","R",0,0.990049751243782,0,0,0
19432,"Yonny Hernandez","B",0.830901243439785,0.165550671297156,0,0,0
19447,"Patrick Sandoval","L",1,0,0,0,0
19452,"Jake Rogers","R",0.518048751187383,0.206054031317774,0.0242239287489044,0.253084348801274,0.0114772727272727
19453,"Shaun Anderson","R",0.473557692307692,0.550279329608938,0,0,0
19454,"Michael Rucker","R",NA,NA,NA,NA,0
19455,"Andruw Monasterio","R",0.763239958706199,0.198454513523007,0.00761890103124521,0.0372628537705541,0
19458,"Cooper Hummel","B",0.521459453052448,0.377351242624975,0.0506929541820918,0.0543674008325846,0
19470,"Tommy Edman","B",0.659841841512426,0.189456256327134,0.0357213050892958,0.110871982249879,0.0159558009153318
19477,"Alex De Goti","R",0.989949748743717,0,0,0,0
19479,"Aaron Civale","R",NA,NA,NA,NA,0
19508,"Kyle Lewis","R",0.632278662647794,0.136845448010309,0,0.222766587942923,0
19514,"Andrew Knizner","R",0.716331955557952,0.191015102066669,0,0.0911329682666275,0.01625
19521,"Andrew Young","R",0.361955650547689,0.350152032851635,0,0.292463510922998,0
19522,"TJ Friedl","L",0.701661628874429,0.137129116763092,0.0406911511491886,0.123382077402384,0.00518617021276596
19528,"Jacob Robson","L",NA,NA,NA,NA,0
19533,"Taylor Jones","R",0.522135424597736,0.294622925253425,0.0194088669950739,0.169776344086021,0
19535,"Ryan Hendrix","R",NA,NA,NA,NA,0
19545,"Stephen Nogosek","R",NA,NA,NA,NA,0
19546,"Jon Duplantier","L",1,0,0,0,0
19548,"JD Hammer","R",NA,NA,NA,NA,0
19552,"Jaylin Davis","R",0.548368759302189,0.279851895734597,0,0.170782350338462,0
19553,"Simon Muzziotti","L",1,0,0,0,0
19556,"Yordan Alvarez","L",0.529115786457951,0.184541691312004,0.00641587309374253,0.289500345648989,0.0937694537346712
19562,"Zack Short","R",0.614203861346445,0.236130816710871,0,0.153095263976093,0.0110227272727273
