"Season","playerid","name","Bats","Age","G","AB","PA","H","X1B","X2B","X3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","IFH","BU","BUH","SB","CS","AVG","OBP","SLG","OPS","wOBA","BB_pct","K_pct","BB_K","ISO","BABIP","Spd","BaseRunning","wRAA","wRC","wRC_plus","Dollars","WAR","RE24","Clutch","o_swing_pct","z_swing_pct","swing_pct","o_contact_pct","z_contact_pct","contact_pct","zone_pct","f_strike_pct","SwStr_pct","CStr_pct","pull_pct","cent_pct","oppo_pct","soft_pct","med_pct","hard_pct","avg_ev","avg_la","barrels","barrel_pct","maxEV","HardHit_pct"
2021,15654,"Billy McKinney","L",26,116,265,300,52.5972824362906,28.7001040045794,11.5867599260018,3.68337348120906,9.54346795307894,32.844387755102,27,31.235842729332,2,76.8880758044845,1,2,0,1,0,0,2,0,0.198480311080342,0.28349921049517,0.381500438160475,0.664999648655646,0.287652456150925,10.4385365217046,25.6948081831334,0.406250805505399,0.183020127080134,0.238434859438607,5.15143640475455,0.736720578046516,-9.36790870422828,26.9488280833293,72.9451490086018,-0.0885714202139289,-0.0110714275267411,-11.5477995872498,-0.0932078928841891,0.23382353,0.65166667,0.4296875,0.59748428,0.86956522,0.79090909,0.46875,0.58,0.08984375,0.20078125,0.47340426,0.30319149,0.22340426,0.15957447,0.5212766,0.31914894,88.0794573844747,17.6209093459109,12,0.06382979,109.543,0.33510638
2021,13543,"Blake Snell","L",28,27,34,37,4.04040404040404,3.98009950248756,0,0,0,1.04166666666667,0,0,0,17.0854271356784,0,0,3,0,3,0,0,0,0.11883541295306,0.11883541295306,0.117061750073164,0.235897163026224,0.102897278314311,0,46.1768300964281,0,-0.00177366287989643,0.238871183612717,1.08035714,-0.0935263792052865,-6.45959132684713,-1.98052712304836,-36.7948568010621,-0.658598273771616,-0.082324784221452,-8.35599994659424,-0.0636562525586415,0.31818182,0.54794521,0.46153846,0.57142857,0.7,0.66666667,0.62393162,0.81081081,0.15384615,0.2991453,0.25,0.35,0.4,0.3,0.65,0.05,83.5051772173713,-13.0381020938649,0,0,98.9483,0.15
2021,19612,"Bo Bichette","R",23,159,640,690,191,132.323232323232,29.2682926829268,1.31578947368421,28.1553398058252,126.041666666667,102,44.6927374301676,0,140.51282051282,6,4,0,15,0,0,25,1,0.2984375,0.347913148371532,0.480357102083499,0.828270250455031,0.354823977033154,6.43345396059509,20.226614291753,0.318068751784039,0.181919602083499,0.34259152575039,6.04182798648299,4.86527944705449,22.5118547746949,106.040349386077,121.648994602106,38.9545903156178,4.86932378945223,29.4293994903564,0.432860962602638,0.42482406,0.8076555,0.57822086,0.68674699,0.88862559,0.79973475,0.40069018,0.64637681,0.11575316,0.10348793,0.2938856,0.37080868,0.33530572,0.14792899,0.48915187,0.36291913,91.4468101531621,7.29993061774333,50,0.09861933,115.485,0.47534517
2021,17278,"Bobby Bradley","L",25,74,245,279,50.7462686567164,25.2525252525253,9.66183574879227,0,15.4589371980676,36.734693877551,41,27.1739130434783,1,98.019801980198,6,3,0,2,0,0,0,0,0.207127627170271,0.298463612046463,0.434334471601552,0.732798083648016,0.312903523126987,9.66445028606773,34.860916120992,0.277228809837505,0.227206844431281,0.262317876320019,1.60119047125,-0.942877938738093,0.0160959066554061,33.790661119084,101.000681998507,2.64254060175139,0.330317575218923,0.790999889373779,-1.06443272137024,0.32242991,0.70022371,0.4775023,0.44444444,0.74440895,0.625,0.41046832,0.62007168,0.17906336,0.15610652,0.39597315,0.33557047,0.26845638,0.13422819,0.47651007,0.38926174,89.0263409710571,12.0070907285549,25,0.16778523,114.249,0.40268456
2021,19966,"Bobby Dalbec","R",26,133,417,453,95.6937799043062,47.8048780487805,18.2608695652174,4.62962962962963,25.2525252525253,46.7289719626168,78,27.3170731707317,1,158.375634517766,7,1,0,6,0,0,2,0,0.22948148658107,0.287432999518822,0.477759249588022,0.765192249106844,0.323291514001523,6.03936370989485,35.0142950403258,0.172482801751094,0.248277763006952,0.30055340514774,4.64482587754358,-0.0815326392184943,7.26408566985542,62.1023582190674,105.988369446738,3.73251203173374,0.466564003966717,7.03600025177002,-0.0596428025881636,0.33076923,0.73081761,0.50408719,0.5,0.72633391,0.64216216,0.43324251,0.62030905,0.18028322,0.15305011,0.39312977,0.33969466,0.26717557,0.09923664,0.52290076,0.3778626,92.448033456584,17.2970781399094,53,0.20229008,115.553,0.48091603
2021,15734,"Brad Keller","R",25,26,5,7,0,0,0,0,0,0,0,0,0,3.15789473684211,0,0,2,0,2,0,0,0,0,0,0,0,0,0,45.1127819548872,0,0,0,0.14285714,0,-1.82104695691318,-0.973656431870166,-100,-0.624862716695461,-0.0781078395869326,-1.95299994945526,0.00189629150071305,0.1,0.38888889,0.28571429,0,0.85714286,0.75,0.64285714,0.71428571,0.07142857,0.39285714,0.25,0,0.75,0.25,0.75,0,77.8613433837891,19.3243560791016,0,0,84.1831,0
2021,12775,"Brad Miller","L",31,140,331,377,75.7575757575758,44.3298969072165,8.91089108910891,2.4,19.7044334975369,52.4752475247525,49,44.3349753694581,2,107.692307692308,1,0,0,5,1,0,3,0,0.228874851231347,0.32176799673789,0.447641731346169,0.76940972808406,0.329547371248397,11.7807215037437,28.616077362085,0.411681914144968,0.218766880114823,0.275305722450661,5.14833793972841,-0.241556359222159,5.29379100564066,50.9318235686714,105.817597741646,5.61927767922365,0.702409709902956,7.4072003364563,-0.024561548397316,0.28211009,0.69218989,0.45770492,0.56910569,0.78982301,0.71203438,0.42819672,0.59416446,0.13180328,0.16196721,0.40639269,0.3652968,0.2283105,0.14611872,0.42465753,0.42922374,92.3683790854358,12.8533442785981,27,0.12328767,113.929,0.47945205
2021,17806,"Braden Bishop","R",27,8,4,5,1.04712041884817,1.04712041884817,0,0,0,1.06382978723404,0,0,0,1.9047619047619,0,0,1,0,2,1,0,0,0.261780104712042,0.261780104712042,0.261780104712042,0.523560209424084,0.230104712041885,0,38.0952380952381,0,0,0.499762018086625,2.64285714,-0.0221313613001257,-0.391608907438999,0.213670039020295,39.0968304989946,-0.263980789045979,-0.0329975986307473,0.241999953985214,0.137779391041953,0.5,1,0.6875,0.6,0.66666667,0.63636364,0.375,0.4,0.25,0.0625,0.33333333,0.66666667,0,0,0.66666667,0.33333333,105.263122558594,1.11948204040527,0,0,105.263,0.33333333
2021,16221,"Bradley Zimmer","L",28,99,299,348,67.6616915422886,50.5050505050505,8.69565217391304,1.14285714285714,7.72946859903382,44.8979591836735,35,32.6086956521739,0,120.792079207921,15,4,0,12,10,3,15,3,0.226293282750129,0.328772185698492,0.341949166145763,0.670721351844255,0.302029589045214,9.30059523809524,34.4521059248782,0.269957234497505,0.115655883395635,0.343493550005504,6.36327496073973,0.388184115523472,-4.21318271500804,37.9142319585588,91.0650940138816,11.0141337370126,1.37676671712658,-4.19400024414062,0.195481056838658,0.27419355,0.67311072,0.43927273,0.4479638,0.78328982,0.66059603,0.41381818,0.62643678,0.14909091,0.17381818,0.40331492,0.33149171,0.26519337,0.14917127,0.50828729,0.34254144,90.7021599264706,7.00708151424632,17,0.09392265,113.922,0.42541436
2021,10264,"Brandon Belt","L",33,97,325,381,89.4472361809045,45.1282051282051,13.2075471698113,1.73160173160173,30.0518134715026,66.3265306122449,59,49.4845360824742,3,99.5169082125604,7,1,0,5,7,5,3,2,0.275222265172014,0.381536398198101,0.60598571861121,0.987522116809311,0.411932216337146,12.9376566669362,26.0185442349758,0.497247522770493,0.330763453439196,0.302372530579734,4.13753887337204,-0.45178734511137,28.9495992578503,75.0718549780485,158.609685349522,28.6267958634987,3.57834948293733,23.4629993438721,-0.465377294545871,0.23470523,0.78645066,0.4721166,0.65876777,0.79400749,0.7557047,0.43029151,0.5328084,0.11533587,0.11850444,0.43497758,0.31838565,0.24663677,0.15695067,0.4573991,0.38565022,89.1767849392361,23.0052151150174,38,0.17040359,109.942,0.44843049
2021,5343,"Brandon Crawford","L",34,138,483,549,144.723618090452,89.2307692307692,28.3018867924528,2.5974025974026,24.8704663212435,80.6122448979592,90,57.7319587628866,6,101.449275362319,5,5,0,8,1,1,11,3,0.299634820063048,0.376690645154038,0.524034401434486,0.900725046588524,0.379968633864474,10.4827689485408,18.4208077537765,0.569072164948454,0.224399581371438,0.33137874963678,5.06364743281315,-1.61186302034184,28.4831163515896,94.9427446728201,139.677760937361,49.7400182236314,6.21750227795392,35.375,0.847560300219958,0.32060461,0.79522184,0.5159176,0.55831266,0.8211731,0.72504537,0.41151685,0.60837887,0.14185393,0.11376404,0.36814621,0.37075718,0.26109661,0.154047,0.53002611,0.31592689,88.778877617801,14.6986588882526,44,0.11488251,109.802,0.4308094
2021,11615,"Brandon Drury","R",28,51,84,88,23.5897435897436,14.2131979695431,5.31914893617021,0,4.06091370558376,7.4468085106383,14,3.1413612565445,0,21.1538461538462,1,0,0,2,0,0,0,0,0.280830280830281,0.314620791543868,0.48922798409784,0.803848775641709,0.342017179685308,3.56400356400356,23.9999086152932,0.14850071394574,0.20839770326756,0.332206346992231,0.370129865,0.0387742104940116,1.38059283046172,12.0335022881453,112.02768963454,2.68596852272733,0.335746065340917,2.5620002746582,-0.587740474214347,0.41208791,0.66666667,0.521875,0.6,0.90217391,0.76646707,0.43125,0.63636364,0.121875,0.18125,0.53225806,0.29032258,0.17741935,0.20967742,0.4516129,0.33870968,89.7073514344262,11.7382712442367,4,0.06451613,109.322,0.46774194
2021,18882,"Brandon Lowe","L",26,149,535,615,137.5,65.2631578947368,29.6650717703349,0,44.8275862068965,103.191489361702,99,69.3877551020408,4,157.547169811321,9,3,0,10,3,2,7,1,0.257009345794392,0.350246664238652,0.568044198622417,0.918290862861068,0.385255297824777,11.2571598847797,25.5597500935494,0.440425271905169,0.311034852828024,0.276118723054496,3.83211979264691,1.8413387297187,24.9000501927099,99.349360607203,136.423458188637,35.7412361987489,4.46765452484362,41.1282997131348,-0.337694090339173,0.33767173,0.79393305,0.52415562,0.54603854,0.7826087,0.69249592,0.40872168,0.62113821,0.16117999,0.10859342,0.43126685,0.32345013,0.24528302,0.17789757,0.4690027,0.35309973,89.3359056555707,16.9308883003567,52,0.14016173,111.248,0.43126685
2021,20202,"Brandon Marsh","L",23,70,236,260,59.4059405940594,43,12.4352331606218,3.03030303030303,1.80995475113122,25.7142857142857,19,19.2307692307692,0,87.9227053140097,2,1,1,1,3,1,6,1,0.251720087262964,0.312266079154832,0.356784722104566,0.669050801259398,0.2957716714307,7.41839762611276,33.9167705959088,0.218723584108199,0.105064634841602,0.391098161129308,6.45655506938145,1.80473463959061,-3.93869599874826,27.535809217135,84.6650144822641,4.69521773357617,0.586902216697021,-7.41939973831177,-0.672768658307547,0.30706076,0.64224138,0.45200373,0.44919786,0.83557047,0.68659794,0.43243243,0.64230769,0.1416589,0.18266542,0.32653061,0.36734694,0.30612245,0.04081633,0.56462585,0.39455782,92.1011595826049,7.90199461183348,16,0.10884354,112.686,0.5170068
2021,12927,"Brandon Nimmo","L",28,92,325,386,96.9387755102041,66.0098522167488,17.8947368421053,4.02684563758389,8.64864864864865,52.0408163265306,28,50.9433962264151,0,77.4509803921569,5,0,2,10,3,1,5,4,0.298273155416013,0.401325166024805,0.456844484333248,0.858169650358053,0.37481338870041,13.3031139140717,20.2251771816334,0.657750179125866,0.158571328917235,0.369568814426981,4.32108741920744,-0.107929795514792,17.4516126273336,64.1791472939911,135.218259997468,26.1277320988305,3.26596651235381,19.7413005828857,-0.812063706808241,0.2,0.67782427,0.42146089,0.62650602,0.86831276,0.80674847,0.4634777,0.61139896,0.08144796,0.18358112,0.33064516,0.35080645,0.31854839,0.19758065,0.46370968,0.33870968,89.3025896990741,8.84596535011574,9,0.03629032,111.477,0.41129032
2021,18347,"Brandon Waddell","L",27,4,1,1,0,0,0,0,0,0,0,0,0,1.03092783505155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.092783505155,0,0,0,0.14285714,0,-0.260149565273311,-0.139093775981452,-100,-0.0872583955294122,-0.0109072994411765,-0.295000016689301,9.25783075200748e-10,NA,0,0,NA,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2021,16162,"Brandon Woodruff","L",28,30,52,58,6.21761658031088,6.15384615384615,0,0,0,0,2,2.8169014084507,0,27.4509803921569,0,0,3,0,5,0,0,0,0.119569549621363,0.164812635457881,0.118343195266272,0.283155830724153,0.134238279705906,4.8721071863581,47.479162188627,0.10261569416499,-0.00122635435509089,0.253273518846529,0.14285714,-0.105723234126344,-8.67619455153596,-1.65495877260816,-22.4265157133769,-0.148527661068666,-0.0185659576335833,-12.4569997787476,-0.130270621025634,0.27522936,0.57142857,0.42982456,0.46666667,0.69117647,0.62244898,0.52192982,0.56896552,0.1622807,0.24561404,0.37037037,0.33333333,0.2962963,0.14814815,0.77777778,0.07407407,82.86669921875,6.62164930863814,0,0,100.564,0.11111111
2021,21844,"Braxton Garrett","R",23,8,11,11,2.06185567010309,2.01005025125628,0,0,0,1.06382978723404,0,0,0,3.86473429951691,0,0,0,0,0,0,0,0,0.187441424554827,0.187441424554827,0.182731841023298,0.370173265578125,0.160621288259479,0,35.1339481774264,0,-0.00470958353152831,0.288966908403074,2.64285714,-0.0130210081115365,-1.40702294772233,-0.075409265511885,-5.61320166623252,0.16634665320744,0.02079333165093,-1.36300003528595,-0.00183719769473883,0.52941176,0.36363636,0.43589744,0.66666667,0.875,0.76470588,0.56410256,0.90909091,0.1025641,0.25641026,0.28571429,0.42857143,0.28571429,0,0.85714286,0.14285714,84.0467006138393,-5.06392669677734,0,0,101.203,0.14285714
2021,17907,"Brendan Rodgers","R",24,102,387,415,101.851851851852,67.2985781990521,18.0257510729614,2.12014134275618,14.2857142857143,43.5555555555556,51,19.7916666666667,0,91.8032786885246,7,2,0,9,0,0,0,0,0.263183079720547,0.309394172206077,0.431145636992508,0.740539809198585,0.318161923879639,4.75999599158232,22.0791531067701,0.215587797619048,0.167962557271961,0.309518312796377,2.6318922275,0.107637151842937,9.09982195596633,59.3379745120877,98.0678488871938,9.84025424700432,1.23003178087554,2.78389930725098,0.235522284902054,0.35949943,0.7555205,0.52544613,0.69936709,0.86638831,0.8,0.41903503,0.60963855,0.10508923,0.14077991,0.36065574,0.35081967,0.28852459,0.17377049,0.44590164,0.38032787,88.8346354166667,6.33191764000619,19,0.06229508,111.843,0.40327869
2021,19627,"Brent Rooker","R",26,58,189,213,38.7755102040816,20.4301075268817,9.04977375565611,0,8.61244019138756,25.2525252525253,16,15.4639175257732,0,71.4285714285714,9,0,0,4,0,0,0,0,0.205161429651226,0.296253476760162,0.386134475152086,0.682387951912248,0.298327148919278,7.24427702115329,33.4616605262795,0.216494845360825,0.18097304550086,0.276829571026187,1.79058440875,0.387170178117231,-2.41802076560661,23.3668623535593,90.8893458149306,-1.96042541922536,-0.24505317740317,-6.81099987030029,-0.465650703573054,0.32854209,0.70030581,0.47788698,0.58125,0.7510917,0.68123393,0.4017199,0.62910798,0.15233415,0.15970516,0.43697479,0.31092437,0.25210084,0.1512605,0.4789916,0.3697479,91.0103975183823,13.0667960543592,15,0.12605042,111.714,0.48739496
2021,13942,"Brent Suter","L",31,61,4,4,0,0,0,0,0,0,0,0,0,2.94117647058824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73.5294117647059,0,0,0,0.14285714,0,-1.04059826109324,-0.556375103925809,-100,-0.35916024786053,-0.0448950309825662,-0.920999944210052,-0.018836632724943,0.5,0.25,0.4375,0.66666667,0,0.57142857,0.25,0.5,0.1875,0.125,0,1,0,0,1,0,NA,NA,0,0,NA,0
2021,8223,"Brett Anderson","L",33,24,28,34,0,0,0,0,0,2.08333333333333,1,3.75586854460094,0,13.7254901960784,0,0,2,0,4,0,0,0,0,0.118273211117682,0,0.118273211117682,0.0818450620934358,11.1265646731572,40.6610488423464,0.27364185110664,0,0,2.64285714,-0.278739572502673,-6.41276288655523,-2.29686605063204,-53.078062571353,-1.32525258239614,-0.165656572799518,-7.69099998474121,0.0215137189339795,0.15151515,0.49253731,0.32330827,0.4,0.78787879,0.69767442,0.5037594,0.67647059,0.09774436,0.28571429,0.5,0.125,0.375,0.3125,0.6875,0,70.9737396240234,-0.656933069229126,0,0,88.486,0
2021,9927,"Brett Gardner","L",37,140,387,461,92.972972972973,61.5384615384615,18.9349112426036,5.97014925373134,8.96860986547085,49.4736842105263,39,55.5555555555556,0,94.3396226415094,3,6,5,9,6,1,4,0,0.24024024024024,0.335570068099596,0.39584798771769,0.731418055817286,0.322399102699126,12.1684108055488,20.6633391037621,0.588888888888889,0.15560774747745,0.289978427189949,4.85003675123927,2.09445285261609,-3.57927856979259,52.2274402937543,94.5676245663382,7.23008174505581,0.903760218131977,0.160099193453789,-0.225988861767865,0.20142602,0.57186858,0.3735687,0.70353982,0.88868941,0.83524904,0.46469466,0.52711497,0.0615458,0.22709924,0.38926174,0.35234899,0.25838926,0.21812081,0.49328859,0.2885906,86.7375258601916,12.508279514645,10,0.03355705,108.635,0.32885906
2021,14735,"Brett Phillips","L",27,119,253,292,54.1666666666667,27.3684210526316,8.61244019138756,3.3195020746888,14.9425287356322,53.1914893617021,44,33.6734693877551,0,106.603773584906,2,2,2,3,4,0,14,3,0.214097496706192,0.309075803318589,0.45186530672728,0.760941110045869,0.3257750639034,11.5054738163308,36.424132945125,0.315875022575402,0.237767810021088,0.293915707193409,8.70505861060246,3.10785605828278,-0.438408016800331,34.9098824564224,102.128015707951,18.0630192066782,2.25787740083477,9.03780078887939,0.389514765861015,0.21212121,0.65505226,0.41815235,0.50714286,0.72340426,0.66472868,0.46515397,0.54452055,0.14019449,0.18233387,0.40972222,0.375,0.21527778,0.11805556,0.53472222,0.34722222,89.597265625,17.7867344447545,16,0.11111111,106.591,0.45138889
2021,12758,"Breyvic Valera","B",29,39,87,97,22.3747775235189,15.1515151515152,5.87285273821759,0,1.07198370584767,10.9116700310983,15,9.10902362653003,0,12.3928534545079,0,1,1,2,3,0,1,0,0.257181350845045,0.324210871186719,0.358450062659092,0.682660933845811,0.299325227262423,9.28459308820073,12.631716223865,0.735022298130752,0.101268711814047,0.285808643948391,3.54253949233684,-0.119393301894888,-1.67950000679322,10.0629115545171,80.8594202618965,1.72854143317846,0.216067679147307,-0.142000362277031,0.165202069067279,0.19911504,0.55675676,0.36009732,0.88888889,0.95145631,0.93243243,0.45012165,0.55670103,0.0243309,0.26034063,0.38961039,0.33766234,0.27272727,0.12987013,0.63636364,0.23376623,85.9909140097128,15.3098210515203,0,0,104.848,0.19480519
2021,18289,"Brian Anderson","R",28,67,233,264,59.7938144329897,42.2110552763819,9.375,0,8.09248554913295,25.531914893617,28,25.8706467661692,2,62.8019323671498,5,0,0,7,0,0,5,0,0.256625813017123,0.343594341812114,0.400562220913793,0.744156562725907,0.325035946939261,9.80429126286813,23.8002722685567,0.411940298507463,0.14393640789667,0.318936141613904,3.63420075290631,1.3048584072385,-0.0234254208830968,31.9353029521676,94.7928465862971,8.28611571208621,1.03576446401078,7.33600044250488,-0.0529631492194474,0.31879195,0.75231481,0.50097276,0.56842105,0.82769231,0.73203883,0.42023346,0.60606061,0.13424125,0.1381323,0.375,0.33928571,0.28571429,0.14880952,0.55952381,0.29166667,88.7924107142857,11.3127143496559,13,0.07738095,108.726,0.38095238
2021,12858,"Brian Goodwin","L",30,72,235,271,54.1666666666667,34.1968911917098,11.6959064327485,1.25,7.01754385964912,33.3333333333333,29,32.0388349514563,0,55.2380952380952,1,1,1,2,1,0,1,0,0.230496453900709,0.324137225891042,0.380463317003419,0.704600542894461,0.310447625432144,11.8645286546344,20.4556115967635,0.580013391362571,0.149966863102709,0.271370665281865,3.67322851568431,0.80534105678089,-1.91096867146403,30.8951502266297,92.1717830121297,0.008380641559107,0.00104758019488838,-0.585000276565552,-0.616218256498566,0.25974026,0.65020576,0.4206955,0.63888889,0.82911392,0.76008065,0.41221374,0.57195572,0.10093299,0.17811705,0.5027933,0.27374302,0.22346369,0.13407821,0.55865922,0.30726257,88.4626053370787,16.9008226716117,11,0.06145251,108.541,0.31843575
2021,20047,"Brian Miller","L",25,5,11,11,3.06122448979592,3.01507537688442,0,0,0,1.05263157894737,0,0,0,2.95566502463054,0,0,0,1,1,1,0,0,0.278293135435993,0.278293135435993,0.274097761534947,0.55239089697094,0.240931932389219,0,26.8696820420958,0,-0.00419537390104519,0.380544134371446,1.60119047125,-0.0108837648876943,-0.679711812580286,0.65190186963016,46.3242106106798,0.216283431252163,0.0270354289065203,-0.10900005698204,0.0453608941342817,0.52173913,0.77272727,0.64444444,0.83333333,0.88235294,0.86206897,0.48888889,0.72727273,0.08888889,0.13333333,0.75,0,0.25,0.125,0.75,0.125,80.1073695591518,10.0198516845703,0,0,103.828,0.125
2021,16729,"Brian O'Grady","L",29,32,51,61,8.08080808080808,2.98507462686567,2.97029702970297,0,2.17391304347826,8.33333333333333,9,8.08080808080808,0,17.0854271356784,0,1,1,0,1,0,0,0,0.158447217270747,0.268997982515131,0.345516095297738,0.614514077812869,0.270767865775138,13.2297006780222,27.9718420114463,0.472964943553179,0.187068878026992,0.180414660842277,2.196428565,0.0043185327667743,-2.48709073905378,4.8973124077496,68.3157207713301,-0.174736773010914,-0.0218420966263643,-1.97099983692169,-0.392640489796462,0.23717949,0.70689655,0.4375,0.54054054,0.82926829,0.7394958,0.42647059,0.55737705,0.11397059,0.13970588,0.58333333,0.27777778,0.13888889,0.19444444,0.41666667,0.38888889,89.5627162388393,21.5238176618304,2,0.05555556,106.007,0.44444444
2021,9345,"Brock Holt","L",33,77,235,260,49,32.0388349514563,13.7566137566138,1.11731843575419,2.02020202020202,21.2121212121212,23,22.8855721393035,0,51.578947368421,1,1,0,2,0,0,5,1,0.208510638297872,0.280452552788254,0.302063088735125,0.582515641523379,0.260165142426639,8.80601872236155,19.846791395089,0.443699868006904,0.093552450437253,0.25756348077506,4.47753785114511,-0.105736574390903,-11.9044968311782,19.5700083847051,61.2448511285001,-1.96916896585173,-0.246146120731467,-8.1161994934082,0.474046309000226,0.27759197,0.62910798,0.42382813,0.72289157,0.88059701,0.8202765,0.41601563,0.56153846,0.07617188,0.20703125,0.42780749,0.31550802,0.25668449,0.15508021,0.60962567,0.23529412,86.1106596758021,9.82619668073195,3,0.01604278,105.657,0.2459893
2021,20370,"Bruce Zimmermann","L",26,14,4,4,0,0,0,0,0,0,0,0,0,3.09278350515464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.319587628866,0,0,0,0.14285714,0,-1.04059826109324,-0.556375103925809,-100,-0.348968538784355,-0.0436210673480443,-0.777999997138977,-0.000719423755635579,0.4,0.66666667,0.5,0.25,0.5,0.375,0.375,0.5,0.3125,0.1875,0,1,0,1,0,0,88.3871841430664,-60.8797264099121,0,0,88.3872,0
2021,20367,"Brusdar Graterol","R",22,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.14285714,0,-0.520299130546622,-0.278187551962904,-100,-0.174434095027631,-0.0218042618784539,-0.843999981880188,0.00240125614219141,0.66666667,1,0.75,0.5,1,0.66666667,0.25,1,0.25,0,1,0,0,0.5,0,0.5,93.7193450927734,29.5504188537598,0,0,98.1121,0.5
2021,19600,"Bryan De La Cruz","R",24,58,199,219,60.8247422680412,45.2261306532663,7.29166666666667,1.58102766798419,5.78034682080925,18.0851063829787,19,17.910447761194,1,51.207729468599,1,1,0,6,0,0,1,1,0.305651971196187,0.364236567257023,0.440572534039142,0.804809101296165,0.345620216568353,8.18163223563101,23.3920902324684,0.349760630808223,0.134920562842955,0.384893748850085,3.10267363683848,-0.607225321000442,4.44986357053281,30.9610814254499,110.823372192649,7.5267044308701,0.940838053858762,-1.58900010585785,0.310021026303782,0.34456929,0.74777448,0.50057405,0.59782609,0.8968254,0.7706422,0.3869116,0.64383562,0.11481056,0.14810563,0.38095238,0.3537415,0.26530612,0.18367347,0.48979592,0.32653061,88.425993835034,11.0530781648597,8,0.05442177,108.044,0.42176871
2021,11287,"Bryan Holaday","R",33,13,31,34,5.76923076923077,3.84615384615385,1.73913043478261,0,0,1.98019801980198,1,1.06382978723404,0,15.1515151515152,2,0,0,1,0,0,0,0,0.186104218362283,0.259309085667612,0.23627144244255,0.495580528110162,0.226660933070677,3.12304809494066,44.4797758976397,0.0702127659574468,0.0501672240802676,0.364024121194293,1.30357142125,-0.0564701498951763,-2.11428495764384,2.00161187827936,46.2317937739816,-1.7842135718949,-0.223026696486862,-4.69700002670288,-0.209523144136606,0.41975309,0.72131148,0.54929577,0.47058824,0.75,0.62820513,0.42957746,0.52941176,0.20422535,0.16197183,0.4375,0.4375,0.125,0.125,0.5,0.375,88.361083984375,22.7814388275146,0,0,100.932,0.25
2021,19326,"Bryan Reynolds","B",26,159,559,646,166.2322333153,100.339383207909,32.3504945004159,6.54932460090053,26.6607420573206,90.8735587258159,90,70.7547169811321,9,125.481098750461,8,4,0,12,1,1,5,2,0.297374299311807,0.381745461021107,0.521165141754427,0.902910602775534,0.380345400808198,11.0251962484932,19.5528128473656,0.563867528143333,0.22379084244262,0.339707239920436,5.12623875929386,0.451213631778955,37.7250372558991,115.92707713844,139.821603390361,50.3103411957178,6.28879264946473,44.8850021362305,-0.0301596229522785,0.28426052,0.78213935,0.48776574,0.58711217,0.8782936,0.77796053,0.40874448,0.56811146,0.10830325,0.12274368,0.4221219,0.34085779,0.23702032,0.15124153,0.503386,0.34537246,89.3798628826531,13.3600205055981,46,0.1036036,112.733,0.40765766
2021,11579,"Bryce Harper","L",28,141,488,599,152.525252525253,75.2577319587629,41.5841584158416,0.8,34.4827586206897,100,84,98.5221674876847,14,128.846153846154,5,4,2,9,9,4,13,3,0.312551746977976,0.429954473555734,0.612207137854928,1.04216161141066,0.430524787522793,16.4884539601144,21.5634098376458,0.764649658113374,0.299655390876951,0.359150830060933,4.34978355481541,-0.264864915050566,57.7233028982626,130.235720684086,170.484257450804,53.1768869355151,6.64711086693939,55.5460014343262,-1.31154594596794,0.29436039,0.74524313,0.47208333,0.54205607,0.78865248,0.69549868,0.39416667,0.55258765,0.14369013,0.11911703,0.38055556,0.34444444,0.275,0.12777778,0.43888889,0.43333333,92.4796229522792,13.2933471331909,65,0.18055556,116.33,0.49166667
2021,19990,"Bryse Wilson","R",23,16,21,25,1.01010101010101,1.02040816326531,0,0,0,0.99009900990099,1,0,0,9.08717316484307,1,0,3,0,4,0,0,0,0.0481000481000481,0.0913682277318641,0.0485908649173955,0.13995909264926,0.0735881261595547,0,36.3486926593723,0,0.000490816817347431,0.0847910428043844,2.64285714,-0.173652963567292,-5.17911686943918,-2.15272213714271,-63.7971191718219,-1.35047640909123,-0.168809551136403,-6.07500004768372,-0.0212509063906364,0.17948718,0.33333333,0.26436782,0.57142857,0.875,0.7826087,0.55172414,0.72,0.05747126,0.31034483,0.13333333,0.53333333,0.33333333,0.2,0.73333333,0.06666667,85.9841391823509,-13.0165706981312,0,0,103.576,0.26666667
2021,9166,"Buster Posey","R",34,113,395,454,120.603015075377,77.8325123152709,23,0,20.1117318435754,69.3877551020408,56,57.1428571428571,5,87.8787878787879,1,2,0,7,0,0,0,0,0.305324088798422,0.392724766330081,0.517163138454614,0.909887904784695,0.386876918104174,12.5549278091651,19.3079571610645,0.650246305418719,0.211839049656192,0.347709297062728,1.49570524,-3.25169644574635,24.2131175083903,79.1724458468941,140.817572526627,42.5793194745215,5.32241493431519,23.6589984893799,-0.320383305350577,0.27219512,0.68715847,0.44507684,0.6953405,0.8250497,0.77877238,0.41661924,0.56387665,0.09846329,0.16733068,0.3483871,0.41935484,0.23225806,0.1516129,0.54193548,0.30645161,88.4899634576613,8.6706290952621,25,0.08064516,109.231,0.39032258
